"order_num","detail_no","description","quantity","unit_price","amount"
"32626","4","御護xHAC-維他命C+蔓越莓複方錠 90 錠","1","0","0"
"32626","5","御護xHAC-維他命C+蔓越莓複方錠 90 錠","1","0","0"
"32628","1","多樂飲Plus(1.5克*21條/盒)","1","258","258"
"32630","1","421557康威輕柔矽膠泡棉敷料(單片)","2","108","216"
"32630","2","御護xHAC-維他命C+蔓越莓複方錠 30 錠","2","250","500"
"32631","1","善存三效順暢益生菌60錠","2","739","1478"
"32632","1","3M紙膠(膚/1吋)1533PP-1","1","50","50"
"32632","2","滅菌紗布(10*10cm)(2入)(中國衛材)","20","8","160"
"32632","3","克菌寧2殺菌水溶液(OTC)(紅標)","1","120","120"
"32632","4","彈性紗卷(7.5cm*4.6m)","3","27","81"
"32634","1","(紅標)添寧長效紙尿褲L/10pc","1","249","236"
"32634","10","ABENA(雅保)PVC通用手套L","1","198","198"
"32634","11","(紅標)好健康背心袋 - 大(新版)","1","3","3"
"32634","2","(紅標)好健康背心袋 - 中(新版)","1","2","2"
"32634","3","益富益力勝慎前8蛋白質管理配方","1","82","82"
"32634","4","雅保看護墊  10 入 (60 * 90 cm)","1","149","139"
"32634","5","添寧替換式尿片 夜用型","1","145","138"
"32634","6","桂格未洗腎適用完膳營養素","1","108","108"
"32634","7","補體素-慎選1 原味 (未洗腎適用)","1","84","84"
"32634","8","※腎補納Suplena 237ml-香草口味(未洗腎適用)","1","121","121"
"32634","9","樂護加大超厚純水柔濕巾80 抽","1","79","79"
"32635","1","付款折扣","0","0","-11"
"32635","2","優芮珂絲膠囊U-relax(90顆/盒)","1","6000","6000"
"32636","1","瑞特血糖測試片-GS550(50+10片)","2","762","1524"
"32636","2","瑞特採血針(50支入)","2","90","180"
"32636","3","桂格完膳穩健配方促銷組-粉狀(糖尿病配方)","1","1398","1398"
"32639","1","付款折扣","0","0","-709"
"32639","2","優護酒精擦拭巾60抽/包","1","79","48"
"32639","3","(杏)儲值卡專區活動","1","100","61"
"32639","4","※力增飲18蛋白管理（杏仁口味）","56","111.25","4940"
"32640","1","補體素-慎選1 原味 (未洗腎適用)","52","81.25","3800"
"32640","2","優護輕柔抽取式衛生紙-呵護再升級130抽/8包/串","1","0","0"
"32648","1","輔理善瞬感2掃描式葡萄糖監測系統","2","2200","4400"
"32649","1","日/夜7日隨身保健盒","1","89","89"
"32653","1","博存水性傷口敷料(未滅菌)","1","378","378"
"32653","2","NUCARE  可倍力營養飲(草莓風味) 200ml","1","57","57"
"32653","3","滅菌紗布(7.5*7.5cm)(4入)(25包/盒)(雅保Abena)","10","11","110"
"32657","1","速養遼禮盒包裝(480G)","1","7020","7020"
"32657","2","善存維他命C甜嚼錠60錠","1","224.1","224"
"32657","3","※齒博士牙齦膏80g (OTC)","1","594","594"
"32659","1","付款折扣","0","0","-379"
"32659","2","※白蘭氏雙認證雞精(70g*8入)","1","399","399"
"32659","3","新升級銀寶善存50+綜合維他命100+30`S","1","836.1","836"
"32660","1","歐樂芬-兒童含氟蜂膠牙膏-葡萄口味","1","158","158"
"32660","2","歐樂芬-兒童含氟蜂膠牙膏-草莓口味","1","158","158"
"32660","3","ACE 水果Q軟糖 48公克/袋","2","59","118"
"32660","4","金貝親Happy Hours纖果飲(蘋果/藍莓/草莓)","1","69","50"
"32660","5","金貝親Happy Hours纖果飲(蘋果/洋棗)","1","69","50"
"32660","6","(紅標)好健康背心袋 - 中(新版)","1","2","2"
"32661","1","※桂格完膳營養素-原味無糖","26","57.9166","1390"
"32662","1","※葡勝納嚴選250ml-紅標","5","99","495"
"32663","1","倍速力腎臟病專用配方-洗腎200ml(熱帶水果)","2","106","212"
"32667","1","付款折扣","0","0","-50"
"32667","2","立攝適®穩優糖尿病適用配方香草口味(新配方)","52","95","4560"
"32667","3","7-11禮券(100元/立攝適活動)","2","0","0"
"32668","1","付款折扣","0","0","-105"
"32668","2","寶乖亞D-Plus(10ml/瓶)","1","1620","1620"
"32669","1","亞培倍力素癌症專用液體營養品(莓果口味)8入禮盒","1","2025","2025"
"32674","1","付款折扣","0","0","-27"
"32674","2","輔理善瞬感2掃描式葡萄糖監測系統","2","2200","4400"
"32676","1","付款折扣","0","0","-150"
"32676","2","※安素原味  237ml","24","66.458","1595"
"32677","1","付款折扣","0","0","-609"
"32677","2","桂格癌症適用完膳營養素250ML","104","145.83","14000"
"32677","3","優護酒精擦拭巾60抽/包","1","79","48"
"32677","4","(杏)儲值卡專區活動","1","100","61"
"32679","1","渡邊維他命D 400IU膜衣錠120錠","1","270","270"
"32680","1","付款折扣","0","0","-559"
"32680","2","優固膠囊 (紅標)","1","2200","2200"
"32680","3","(杏)儲值卡專區活動","1","100","61"
"32680","4","優護酒精擦拭巾60抽/包","1","79","48"
"32681","1","CSD中衛酒精不織布片100片/#3032/(40盒/箱)","1","72","72"
"32681","10","御護 優敏利寶貝益生菌體驗包","1","0","0"
"32681","2","好健康小提袋(紙袋)","1","0","0"
"32681","3","羅氏Accu-Chek速讚採血針(102支)","1","477","477"
"32681","4","孕媽咪杏福禮","1","0.001","0"
"32681","5","優護  Premiumcare  銀離子抗菌山形刷毛牙刷","1","0","0"
"32681","6","樂護嬰幼兒柔濕巾  10  抽","3","0","0"
"32681","7","優護清除環境中多效病毒濕紙巾10抽/包","3","0","0"
"32681","8","伴寶樂 嬰兒紙尿褲--自然風  4  號( 2  片裝)","1","0","0"
"32681","9","(單片)WATER & NURSE透潤水感保濕面膜","1","0","0"
"32682","1","付款折扣","0","0","-4"
"32682","2","輔理善瞬感2掃描式葡萄糖監測系統","1","2200","2200"
"32683","1","優寶滴 D3","1","1944","1944"
"32683","2","醫博康無粉檢診手套(PVC未滅菌)M","1","189","189"
"32687","1","付款折扣","0","0","-50"
"32687","2","Medi 強化護腰Lumbamed facet (men and women) III","1","4950","4950"
"32687","3","御護xHAC-維他命C+蔓越莓複方錠 30 錠","1","0","0"
"32689","1","輔理善瞬感2掃描式葡萄糖監測系統","1","2200","2200"
"32690","1","付款折扣","0","0","-225"
"32690","2","速適採血針(滅菌)100支裝","1","315","315"
"32690","3","穩豪智優試紙促銷組合 - 兩盒智優試紙贈 25 片","1","1901","1901"
"32691","1","新越莓兮細粒包(30包/盒)","1","720","720"
"32691","2","羅氏血糖試紙匣Mobile全方位(50PCS)","1","1080","1080"
"32695","1","(紅標)添寧復健敢動褲 M","1","225","225"
"32695","2","來復易柔適安心紙尿片","1","145","145"
"32695","3","3M L型護牙牙間刷  L  1.5mm","1","169","169"
"32695","4","酒棉(CSD/200pcs)20盒/箱","1","131","131"
"32697","1","付款折扣","0","0","-400"
"32697","2","輔理善瞬感2掃描式葡萄糖監測系統","8","2200","17600"
"32702","1","補體素-鉻100 不甜 (糖尿病適用)","52","75","3600"
"32702","2","優護輕柔抽取式衛生紙-呵護再升級130抽/8包/串","1","0","0"
"32703","1","(紅標)白蘭氏冰糖燕窩禮盒(42g*5入)","1","869","869"
"32703","2","歐姆龍 HEM-7143T藍芽電子血壓計","1","1872","1872"
"32704","1","舒特膚清潔保濕隨身組  59ml","1","129","129"
"32704","2","孕媽咪杏福禮","1","0.001","0"
"32704","3","優護  Premiumcare  銀離子抗菌山形刷毛牙刷","1","0","0"
"32704","4","樂護嬰幼兒柔濕巾  10  抽","3","0","0"
"32704","5","優護清除環境中多效病毒濕紙巾10抽/包","3","0","0"
"32704","6","伴寶樂 嬰兒紙尿褲--自然風  4  號( 2  片裝)","1","0","0"
"32704","7","(單片)WATER & NURSE透潤水感保濕面膜","1","0","0"
"32704","8","御護 優敏利寶貝益生菌體驗包","1","0","0"
"32708","1","桂格機能燕麥片700g","1","229","229"
"32709","1","雅保看護墊  10 入 (60 * 90 cm)","1","149","139"
"32709","2","(紅標)添寧 貼心敢動褲L-XL","1","210","210"
"32709","3","倍速力慢性腎臟病配方","3","106","318"
"32710","1","付款折扣","0","0","-480"
"32710","2","※桂格養氣人參6入/盒","1","369","369"
"32710","3","※曼秀雷敦35g(乙成)(紅標)","1","158","158"
"32712","1","付款折扣","0","0","-559"
"32712","2","補體素-優蛋白 原味 增強體力配方 (粉狀) 750公克","1","666","666"
"32712","3","優護海綿牙刷(無牙粉)","4","60","240"
"32712","4","芝初高鈣黑芝麻粉380g","1","278","278"
"32712","5","優護酒精擦拭巾60抽/包","1","79","48"
"32712","6","(杏)儲值卡專區活動","1","100","61"
"32720","1","付款折扣","0","0","-200"
"32720","2","補體素-鉻100 清甜 (糖尿病適用)","24","75","1800"
"32720","3","補體素-鉻100 清甜 (糖尿病適用)","2","0","0"
"32721","1","付款折扣","0","0","-250"
"32721","2","艾歐復隆膜衣錠500mg*20粒/盒(OTC)","1","540","540"
"32721","3","23吋銀膠休閒傘","1","99","99"
"32722","1","付款折扣","0","0","-2"
"32722","2","※益富匯200g","1","351","351"
"32722","3","※益富(益力康5)800g","1","621","621"
"32723","1","NUCARE  可倍力營養飲(咖啡風味) 200ml","1","39","39"
"32724","1","付款折扣","0","0","-50"
"32724","2","※桂格完膳營養素-原味無糖","16","57","912"
"32724","3","桂格完膳營養素-鮮甜玉米濃湯","16","61","976"
"32724","4","桂格完膳營養素-天然食材清香蘑菇","16","49","784"
"32728","1","付款折扣","0","0","-200"
"32728","2","※(無糖)葡勝納SR原味菁選200ml","24","90","2160"
"32728","3","貼身寶貝TC女免洗褲-L","1","95","95"
"32728","4","貼身寶貝TC女免洗褲-XL","1","95","95"
"32731","1","※安素原味  237ml","2","75","150"
"32731","2","(紅標)添寧 貼心敢動褲L-XL","1","220","220"
"32734","1","台鹽海洋鹼性離子水600ml*24瓶/箱","2","20","40"
"32734","2","維維樂草本超涼喉片","1","89","89"
"32735","1","優寶滴 D3","1","1944","1944"
"32738","1","營養補充食品 明倍適 咖啡口味","1","59","59"
"32740","1","18103新象便袋 57mm10片/盒","10","56","560"
"32740","2","14803新象可剪式墊高片附紙膠 57mm5片/盒","5","232","1160"
"32740","3","79300合適膜膠 57g1條/盒","1","495","495"
"32740","4","Omnipor赫曼抗敏透氣紙膠(半吋)","1","0","0"
"32742","1","※中美|喜喉淨口含錠|20錠/盒(OTC)","1","108","108"
"32744","1","新多維多 天然梅子大葡萄乾","1","39","39"
"32745","1","娘家常溫滴雞精16入","1","2412","2412"
"32747","1","※腎補納Suplena 237ml-香草口味(未洗腎適用)","2","121","242"
"32748","1","付款折扣","0","0","-250"
"32748","2","靠得住草本抑菌日用衛生棉23cm","1","69","69"
"32748","3","※舒立效喉錠-維他命C 24入(OTC)","1","135","135"
"32748","4","靠得住草本抑菌夜用衛生棉28cm","1","69","69"
"32749","1","付款折扣","0","0","-1800"
"32749","2","娘家大紅麴膠囊30粒3入特規組","2","6650","13300"
"32750","1","雅保看護墊  10 入 (60 * 90 cm)","1","149","139"
"32750","2","3M 宜拉膠帶0.5'*5m (2卷/盒)2730TPP-0","1","170","170"
"32750","3","3M宜拉膠帶2733TPP-1 (膚色)","1","170","170"
"32750","4","(紅標)添寧復健敢動褲L-XL","1","225","225"
"32751","1","輔理善瞬感2掃描式葡萄糖監測系統","1","2200","2200"
"32752","1","付款折扣","0","0","-272"
"32752","2","立攝適均康優纖營養配方原味口味(RPB)250ml/罐","2","92","184"
"32752","3","立攝適均康完整均衡營養配方香草口味","2","85","170"
"32752","4","立攝適®穩優糖尿病適用配方香草口味(新配方)","2","95","190"
"32755","1","御護 薑皇顧甘寶養飲 10瓶(盒)","3","801","1000"
"32755","2","御護 優敏利寶貝益生菌體驗包","2","0","0"
"32756","1","付款折扣","0","0","-272"
"32756","2","立攝適均康優纖營養配方原味口味(RPB)250ml/罐","2","92","184"
"32756","3","立攝適均康完整均衡營養配方香草口味","2","85","170"
"32756","4","立攝適®穩優糖尿病適用配方香草口味(新配方)","2","95","190"
"32757","1","尿袋(車用/3入/盒/80包/箱)","1","80","80"
"32758","1","付款折扣","0","0","-272"
"32758","2","立攝適均康優纖營養配方原味口味(RPB)250ml/罐","2","92","184"
"32758","3","立攝適均康完整均衡營養配方香草口味","2","85","170"
"32758","4","立攝適®穩優糖尿病適用配方香草口味(新配方)","2","95","190"
"32759","1","補體素-80 純乳清蛋白 (粉狀) 500公克","2","738","1476"
"32760","1","博士倫睛綻野藍莓軟膠囊90粒","4","1665","6660"
"32760","2","優晶亮魚油軟膠囊","3","900","2700"
"32762","1","付款折扣","0","0","-272"
"32762","2","立攝適均康優纖營養配方原味口味(RPB)250ml/罐","2","92","184"
"32762","3","立攝適均康完整均衡營養配方香草口味","2","85","170"
"32762","4","立攝適®穩優糖尿病適用配方香草口味(新配方)","2","95","190"
"32767","1","樂護冰溫兩用敷袋 ( 6 吋/ 小)","1","185","185"
"32767","2","桂格完膳營養素雙蛋白配方(原味無糖)","1","62","62"
"32768","1","NUCARE  可倍力營養飲(草莓風味) 200ml","2","39","78"
"32770","1","付款折扣","0","0","-400"
"32770","2","H&B生技驗孕試劑","1","90","90"
"32770","3","H&B生技驗孕筆","1","117","117"
"32770","4","曼秀雷敦驗孕筆","1","179","179"
"32770","5","御護xHAC-德萊比B群+肝精複方錠(90錠/罐)","1","960","848"
"32770","6","御護xHAC-德萊比B群+肝精複方錠(30錠/罐)","1","399","352"
"32770","7","御護 優敏利寶貝益生菌體驗包","2","0","0"
"32772","1","輔理善瞬感2掃描式葡萄糖監測系統","1","2200","2200"
"32775","1","電解質液(益兒壯500ml/葡萄)","1","72","72"
"32779","1","導尿包(國發)","1","64","64"
"32779","2","導尿管(太平洋/矽質/FR16)","1","162","162"
"32779","3","滅菌不織布(7.5*7.5cm)(4入)(鈺弘)","10","10","100"
"32779","4","滅菌不織布(5*5cm)(4入)(鈺弘)","20","8","160"
"32779","5","滅菌不織布(5*5cm)(4入)(鈺弘)","10","8","80"
"32779","6","滅菌棉棒(口腔)(10入)(鈺喜)","20","4","80"
"32779","7","滅菌不織布(7.5*7.5cm)(4入)(鈺弘)","30","10","300"
"32779","8","3M嬰幼兒膠帶(1吋/2入)1534DP-1","1","136","136"
"32779","9","(紅標)好健康背心袋 - 中(新版)","1","2","2"
"32780","1","付款折扣","0","0","-50"
"32780","10","御護 優敏利寶貝益生菌體驗包","1","0","0"
"32780","2","好健康小提袋(紙袋)","1","0","0"
"32780","3","※虎標萬金油/白 30g(乙成)(紅標)","1","148","148"
"32780","4","孕媽咪杏福禮","1","0.001","0"
"32780","5","優護  Premiumcare  銀離子抗菌山形刷毛牙刷","1","0","0"
"32780","6","樂護嬰幼兒柔濕巾  10  抽","3","0","0"
"32780","7","優護清除環境中多效病毒濕紙巾10抽/包","3","0","0"
"32780","8","伴寶樂 嬰兒紙尿褲--自然風  4  號( 2  片裝)","1","0","0"
"32780","9","(單片)WATER & NURSE透潤水感保濕面膜","1","0","0"
"32781","1","優護潔膚抑菌柔濕巾 ( 50 抽 / 包，20 * 30cm )","1","89","79"
"32781","2","※管灌安素 8oz # 0709","4","66","264"
"32783","1","喉福喉錠12入/盒(OTC)","1","95","95"
"32789","1","付款折扣","0","0","-3"
"32789","2","※飲沛腫瘤及手術前後營養支援-熱帶綜合水果風味","5","617.5","3088"
"32790","1","7日彩虹保健盒","1","161","161"
"32790","2","切藥器","1","54","54"
"32792","1","付款折扣","0","0","-35"
"32792","2","新多維多 天然加州黑棗","1","159","159"
"32798","1","付款折扣","0","0","-100"
"32798","2","※亞培葡勝納SR菁選200ml","24","90","2160"
"32803","1","付款折扣","0","0","-138"
"32803","2","(紅標)添寧長效紙尿褲L/10pc","1","249","249"
"32803","3","立攝適諾沛含天然食物均衡營養配方(新包裝)","2","108","216"
"32805","1","付款折扣","0","0","-200"
"32805","2","(紅標)白蘭氏關鍵活躍雞精(69ml/15入)","1","1079","1079"
"32807","1","益富易能充900g罐裝","3","516.6667","1550"
"32807","2","易能充 45g  (贈包)","6","0","0"
"32807","3","益富龍年財富紅包","1","0","0"
"32817","1","付款折扣","0","0","-71"
"32817","2","吞樂美","1","351","351"
"32820","1","付款折扣","0","0","-9"
"32820","2","寶乖亞滴劑 (10ml/瓶)","1","1485","1485"
"32820","3","優寶滴 D3","1","1944","1944"
"32821","1","付款折扣","0","0","-200"
"32821","2","※安素原味  237ml","72","66.458","4785"
"32822","1","吞樂美","1","351","351"
"32822","2","中孔-莎林生理食鹽水500ml (OTC.)","1","36","36"
"32823","1","付款折扣","0","0","-55"
"32823","2","御護 益添C維他命發泡錠(C1000+D3+E+K)水蜜桃風味","1","199","194"
"32823","3","御護 益添C維他命發泡錠(C500+鈣+鎂)青蘋果風味","1","199","194"
"32827","1","利保蓓 - D3  滴劑 ( 15ml )","1","1440","1440"
"32828","1","付款折扣","0","0","-520"
"32828","2","※(無糖)葡勝納SR原味菁選200ml","48","90","4320"
"32830","1","※舒立效喉錠-原味24入(OTC)","1","135","135"
"32831","1","※安素原味  237ml","96","66.458","6380"
"32836","1","※京都念慈菴川貝枇杷膏386g(特大)(成藥)","1","243","243"
"32836","2","※舒立效喉錠-咳消24入(OTC)","1","188","188"
"32837","1","※益腹寧膠囊20入(OTC)","3","540","1620"
"32838","1","付款折扣","0","0","-80"
"32838","2","寶乖亞滴劑 (10ml/瓶)","1","1485","1485"
"32838","3","(紅標)惠氏S-26媽咪DHA藻油膠囊30粒/盒","1","1200","1200"
"32839","1","輔理善瞬感2掃描式葡萄糖監測系統","1","2200","2200"
"32842","1","付款折扣","0","0","-80"
"32842","2","歐樂B改良薄荷微蠟牙線55碼","1","134","134"
"32842","3","御護 益添C維他命發泡錠(C500+B群)柑橘風味","1","199","194"
"32842","4","御護 益添C維他命發泡錠(C1000+鋅+精氨酸)白葡萄風味","1","199","194"
"32843","1","付款折扣","0","0","-30"
"32843","2","關立固軟膠囊  180  粒","1","2412","2412"
